DateTime,Solar_Radiation_Wm2,Temperature_C,Humidity_%,Wind_Speed_mps,Cloud_Cover_%,Energy_Usage_kWh
2023-01-01 00:00:00,437.0861069626262,21.809065608323262,46.15485729266889,4.996702437290534,72.99983109899703,21.979208021770845
2023-01-01 01:00:00,955.6428757689246,24.20306978125064,43.303846736198224,7.4674677251259425,18.451199559871156,48.01680165828079
2023-01-01 02:00:00,758.7945476302646,35.636421796065406,32.33077387520021,5.626667806563331,34.663969436988616,37.562187138056785
2023-01-01 03:00:00,638.792635777333,20.200131581796764,62.50866690710416,0.8330258311179639,66.32806368578183,28.380585150427027
2023-01-01 04:00:00,240.41677639819287,36.08949054436514,53.36369123560402,1.855802367835554,48.20893445244799,9.273466199261431
2023-01-01 05:00:00,240.3950683025824,12.644032929300746,80.59906946268026,2.1932818403091914,73.85710386348939,0.999963861781743
2023-01-01 06:00:00,152.27525095137952,33.303953116258924,22.24767063374408,2.5786425364484487,96.12079012228597,8.317688164589454
2023-01-01 07:00:00,879.5585311974417,35.42642899164209,65.07075492885885,5.654033919505043,11.654668771519749,43.44322599022977
2023-01-01 08:00:00,641.0035105688879,15.454529585120163,73.40642149580927,5.039657798253935,70.95677163980609,26.30544750491774
2023-01-01 09:00:00,737.2653200164409,22.91039597116601,73.16405984318149,2.0316003836420893,23.034415563211454,38.148565017107416
2023-01-01 10:00:00,118.52604486622221,14.964993239909669,82.02517769668675,0.6755484345568707,41.44767274075692,-2.6382681676228303
2023-01-01 11:00:00,972.9188669457949,31.19812386982653,71.03236199806459,1.7143220447471808,3.2862725795139824,48.615149999995054
2023-01-01 12:00:00,849.1983767203795,26.060433041849702,84.94670431533874,9.843813126186033,13.590738229269894,39.00346816167943
2023-01-01 13:00:00,291.10519961044855,29.059700401249632,43.2859619874624,4.685469497914722,31.977728904889968,12.121634371702253
2023-01-01 14:00:00,263.64247048639055,15.894609008686334,55.224659172608014,8.673455047021125,34.198580528798495,10.089638976901693
2023-01-01 15:00:00,265.06405886809046,16.352375861572586,20.985576429802347,8.487524666688433,89.95852164620958,17.215180882366766
2023-01-01 16:00:00,373.8180186635839,11.24491976529719,20.487031111230387,5.115195574628737,74.18129092665151,18.084327262268125
2023-01-01 17:00:00,572.280788469014,19.66202605587189,36.8088634316064,7.066877084605435,97.2182968187041,27.700768145996626
2023-01-01 18:00:00,488.7505167779042,26.79233984001025,27.056503799735967,1.9275201041271228,59.90715103352405,22.269182746333488
2023-01-01 19:00:00,362.1062261782377,35.738047419919866,38.21479575550275,6.883967049269083,24.171373209131797,30.448109656723876
2023-01-01 20:00:00,650.6676052501415,30.00782342376042,32.393030616987815,2.723845792632895,32.765502992164286,31.262357684472935
2023-01-01 21:00:00,225.54447458683765,23.06188970199254,21.996401738705377,8.320620967541508,31.983592329196707,4.295341298171458
2023-01-01 22:00:00,362.93018368169635,38.593603431824135,83.65129024842346,0.8372413310890992,32.64943276632516,21.106170724816725
2023-01-01 23:00:00,429.7256589643225,31.577356017274955,20.575619197222405,7.731386728852775,67.29641731118157,23.43760935104048
2023-01-02 00:00:00,510.4629857953323,37.9049560858765,71.52575010359598,0.9993690656861953,53.08079280904162,23.3247720823818
2023-01-02 01:00:00,806.6583652537122,25.82763919816497,30.650352084366155,8.81189236894309,38.54241780866443,38.494199017203904
2023-01-02 02:00:00,279.70640394252376,17.76712824379419,83.856073539972,3.042045181350037,14.90897687287166,18.061429816942084
2023-01-02 03:00:00,562.8109945722504,11.58480059094166,82.495715771292,6.543933648305748,2.2139162942145907,23.609414654395483
2023-01-02 04:00:00,633.1731119758382,31.782545544515514,65.773080245848,4.875022786202798,21.88346775876926,33.50519229685011
2023-01-02 05:00:00,141.80537144799794,13.639089940166023,67.05639048604236,3.6630314526233896,10.747140396868126,3.5274312491716695
2023-01-02 06:00:00,646.7903667112945,19.083253848159018,20.3737399378782,6.454418331834964,78.54450308522394,33.57543220033847
2023-01-02 07:00:00,253.47171131856237,25.97412723651692,88.94100962795214,9.47522980551238,11.249795781388539,15.268675697329972
2023-01-02 08:00:00,158.54643368675156,26.93249763339243,81.44828225030702,0.41269747374621857,72.42282373068362,2.4456283315459038
2023-01-02 09:00:00,953.9969835279999,28.01749590961408,82.65743580110644,9.188528558831043,38.56586897760826,36.5221732431148
2023-01-02 10:00:00,969.0688297671035,14.987659910491018,66.14711759356103,6.0908165502101355,7.337838974377597,48.725237375238095
2023-01-02 11:00:00,827.557613304815,21.392122144649463,44.13508500581756,8.073143007690524,81.27300494315858,41.69718740555315
2023-01-02 12:00:00,374.15239225603364,28.515826813509,82.55540543633366,3.8387495343427758,57.963057023661335,15.343944879104965
2023-01-02 13:00:00,187.90490260574546,39.09456593901354,40.40618497058347,4.7184297483761375,23.576151286357305,14.819861515624615
2023-01-02 14:00:00,715.8097238609412,31.82893413099066,59.3898080339542,8.68850751801164,89.4681174332668,32.13978338981298
2023-01-02 15:00:00,496.13724436564115,37.67811271281873,26.981168064071767,4.148479698098231,4.525831387055145,29.449890256063913
2023-01-02 16:00:00,209.83441136030095,32.86636174942531,84.53689410929252,5.34659566749085,20.18196081977629,7.28183323790124
2023-01-02 17:00:00,545.6592191001432,27.751509066772012,29.853932043984933,0.20194923084332905,75.2046927805861,25.376236961454598
2023-01-02 18:00:00,130.94966900369656,15.760701074090337,35.74277640112851,1.5859800583804229,70.93779303098891,10.573155076876258
2023-01-02 19:00:00,918.3883618709039,30.000569556775392,59.06939106897505,6.416865079747998,28.927169372447803,38.05191311947742
2023-01-02 20:00:00,332.9019834400152,28.701386978797213,73.4865100149087,7.169769010638771,6.202487535278312,26.35859822409666
2023-01-02 21:00:00,696.2700559185838,28.074075113717992,63.35459141554092,5.8260093678449945,85.80780722249438,36.472213110308935
2023-01-02 22:00:00,380.53996848046984,24.693576039647223,36.24937389601093,1.4331003627561067,31.369763806990257,10.75184827456248
2023-01-02 23:00:00,568.0612190600298,25.85969811967827,20.066012976924323,4.454054285778348,19.571341492826523,29.833438087644613
2023-01-03 00:00:00,592.0392514089517,20.03327581354312,73.00054062152074,3.550947663631898,51.60618223609771,24.256163063582797
2023-01-03 01:00:00,266.36900997297437,25.579380779269094,88.96451281377657,4.956613440350884,91.02271992824473,9.429023447253003
2023-01-03 02:00:00,972.6261649881027,15.926677170354347,76.69391842142633,8.703290345540942,4.354657784337535,38.67810281467097
2023-01-03 03:00:00,797.6195410250031,34.1552319208113,52.21446327096307,7.758614386586519,76.58040880308877,39.731164929766095
2023-01-03 04:00:00,945.5490474077702,15.573308640961233,83.26370829793746,0.8398950138915895,57.24732279387089,40.27320507160179
2023-01-03 05:00:00,905.3446153848839,12.548988696683992,48.6893371182845,8.903091977745643,42.54491165518169,37.92395015189444
2023-01-03 06:00:00,638.1099809299766,23.08738079071472,56.74538589704273,4.717671511498236,74.40804441050601,24.74063099379631
2023-01-03 07:00:00,929.6868115208051,29.749223185181854,53.39908371769783,7.438621448859984,96.58244244416323,49.384720153492374
2023-01-03 08:00:00,179.64325184672754,23.131504748006243,51.33367108658675,1.4003923126435214,22.920621116269103,-0.5362483048915729
2023-01-03 09:00:00,276.38457617723066,18.302623958539257,74.2633538505734,6.707195257070481,14.364736507211962,11.820158402994538
2023-01-03 10:00:00,140.70456001948426,26.745135516713223,56.87382350886444,2.3632601760945793,91.2881745222697,8.740497788570913
2023-01-03 11:00:00,392.7972976869379,20.410070062365996,42.170198541765124,4.383808971409316,66.89530774573036,16.854970747466428
2023-01-03 12:00:00,449.8095607205338,37.98603070379899,38.07107173609349,0.1686287008210441,43.798602156196594,25.658037723637133
2023-01-03 13:00:00,344.2141285965063,37.67935418810716,22.642312187720336,1.5161063793047602,57.32595702642831,27.077496587667824
2023-01-03 14:00:00,845.8637582367364,25.071154599162863,60.82366133181322,0.9208049312361977,74.5613905176244,36.16352708795348
2023-01-03 15:00:00,421.07799402423035,19.836519820547757,36.097299078072396,2.3974417293825843,77.30318987057171,16.737275729187647
2023-01-03 16:00:00,352.84105871864267,32.11397241869918,30.36937454114682,1.0001809002432227,91.98941808189646,16.66069415341066
2023-01-03 17:00:00,588.4264748424237,11.101388304492,65.76809746793744,6.919100266195619,42.684278889562265,29.691779061241224
2023-01-03 18:00:00,226.83180247728637,24.243070181309538,67.68464804750842,0.2903990220921937,29.3410910019395,15.281866318655524
2023-01-03 19:00:00,821.9772826786357,20.089701828110005,72.65084245803662,6.1774050062499795,63.96642667898419,29.28407029753984
2023-01-03 20:00:00,167.09557931179376,37.61607655307664,55.2503827437014,1.4070783082557425,41.57278992795304,14.482350024421212
2023-01-03 21:00:00,988.1982429404655,10.360090818180476,82.58382236427207,9.451614571778968,59.45984539489779,45.65631196948167
2023-01-03 22:00:00,795.0202923669917,26.584446271550473,85.54399273787595,9.330940731098543,41.99857984559502,42.974960017654396
2023-01-03 23:00:00,278.8441133807552,32.21990743199878,76.51596578547426,2.255031025209626,15.299578667817448,14.241387612905154
2023-01-04 00:00:00,104.96990541124217,24.550539625721235,64.4915437405731,6.144212982230295,46.94267516589584,2.2420840678267293
2023-01-04 01:00:00,833.9152856093507,12.56209090488165,41.260466751383206,0.28005319472458434,69.09178219410327,44.412380915545555
2023-01-04 02:00:00,736.1716094628554,39.173841700837066,88.80614451341549,9.31788543051174,79.92838076676499,37.19279143261657
2023-01-04 03:00:00,756.1064512368886,25.540312941282938,39.189531703435684,5.229873081917097,49.332627679654685,48.970777842812126
2023-01-04 04:00:00,794.1433120173511,28.42558732957034,34.18598453933018,0.43223151417778993,16.52378902104009,46.41513648152806
2023-01-04 05:00:00,166.64018656068134,17.09829348122522,50.9507879650608,3.424999930081374,41.46877096494316,6.423703694089676
2023-01-04 06:00:00,422.61915568984534,24.504942553204113,23.978839949867194,0.768494618612342,78.62939288416982,16.1525278096515
2023-01-04 07:00:00,204.28215357261675,22.874484758749656,88.49461252702535,3.9294443937335988,41.285927061707284,2.012766730786817
2023-01-04 08:00:00,876.7930832880342,12.246875260059511,61.19034894914974,6.699263421613231,69.65307936042223,31.26219467306945
2023-01-04 09:00:00,660.9683141448021,13.184810606424016,58.98664641649227,4.698899080414396,50.721368167808976,27.462030689194464
2023-01-04 10:00:00,397.80822236738425,35.12417558856323,65.9057395929804,3.837221747194545,24.12231251093967,24.28070290536953
2023-01-04 11:00:00,157.20251525742128,17.19459856619771,54.79165534440447,1.191570455404648,79.61505080230744,4.149644960451201
2023-01-04 12:00:00,379.88408954409596,15.848748144958916,22.24444619661791,2.4493904569365634,8.421345407068703,24.757239399346954
2023-01-04 13:00:00,392.66498982407234,25.147343537504177,62.86179021882777,1.0014328773835113,52.48902827551506,18.96455563463727
2023-01-04 14:00:00,756.6455605042577,33.06241394087539,70.13217138695015,8.074987316566608,20.889103424340494,34.59455079160776
2023-01-04 15:00:00,673.8017242196918,11.858395557369638,49.172434243683725,1.3523982798472256,6.706562854137566,31.380896502864857
2023-01-04 16:00:00,898.4914683186939,27.304237589147675,73.0106900449835,5.953733665488935,50.293393708324885,44.14128082710042
2023-01-04 17:00:00,524.9934326457544,13.5763132852172,35.890090953689445,3.427404135888459,49.95621559349236,24.90154766761603
2023-01-04 18:00:00,207.63482134447153,11.093831524768554,35.48936137463288,2.259783846551835,70.69009016757208,8.278201383294537
2023-01-04 19:00:00,741.9203085006955,11.582318564866522,31.299189138130178,6.394684394921038,74.47506930519049,30.628074080411658
2023-01-04 20:00:00,784.7065437552077,35.02492324625324,46.03963318524133,4.570023093769406,72.77914886928968,37.787383060201556
2023-01-04 21:00:00,605.1494778125466,13.539174508841846,79.29084247723586,4.0014546728455915,40.9558732916755,35.30933832596955
2023-01-04 22:00:00,793.8704619591049,11.354540932368758,77.95384435043451,5.928520048922215,63.168978722656256,38.75157372460403
2023-01-04 23:00:00,544.4160367279517,23.13699661428737,46.79769455744527,4.912676284900007,57.69452426439603,18.399702919929034
2023-01-05 00:00:00,570.4595464437946,35.319804158260744,61.23831151861656,3.0348420855156077,42.15617561169196,16.6333965979388
2023-01-05 01:00:00,484.78691652269464,17.87225129467906,70.45714215324409,5.590612877652516,59.72126941859932,19.675087944735136
2023-01-05 02:00:00,122.87721406968566,22.651378525777492,36.884474223961604,6.694985765506946,94.72478767062626,9.2238084166857
2023-01-05 03:00:00,197.102284293974,11.197675976912537,31.769876012632295,0.2669315858685428,19.289374368137736,5.918818555050761
2023-01-05 04:00:00,128.28626711806083,23.472355424046278,88.04671952486177,4.658717289076754,90.57720957855263,5.36792607319092
2023-01-05 05:00:00,672.7693701374023,27.32839241911401,63.229011924673294,0.5768328458354377,5.345551398319836,32.943765953002845
2023-01-05 06:00:00,382.920382968694,27.127211612564345,88.69910052835647,1.8640541406811106,30.838921290166066,14.176263886639669
2023-01-05 07:00:00,557.7136220482325,19.972800765230957,43.642919099256034,5.605087340779731,28.814524861152822,30.43998036214608
2023-01-05 08:00:00,916.8098265334837,19.465995419894064,69.2122189981892,8.661889152655807,62.63651078809057,38.46726487292813
2023-01-05 09:00:00,324.36300623398745,13.198708568097937,35.58225455788664,8.828056791884848,13.122495177729032,13.162282217363208
2023-01-05 10:00:00,469.3446307320668,21.003949619388052,38.284011989173905,0.6994401013863127,88.23476118397538,25.390789343467052
2023-01-05 11:00:00,779.9960246887438,12.98484006618894,55.833148488873675,4.191050862867066,82.85514084650413,33.98981935338406
2023-01-05 12:00:00,305.9183489424602,32.99787834136155,42.37326878556499,5.8300648300455125,65.20658196852777,25.60641272285467
2023-01-05 13:00:00,169.2819188459137,38.98822893244558,31.733509468840914,1.470699045503434,45.841383179219775,15.567155230321234
2023-01-05 14:00:00,360.77630762239124,39.10223370000121,38.401649139252825,7.654322167447717,93.29560421420784,22.91453815620179
2023-01-05 15:00:00,245.09915852860397,35.95213298126181,22.502387612610526,7.442352584372388,83.0746554720556,14.91401179243644
2023-01-05 16:00:00,936.7278871083157,28.023764480188575,69.30965350342406,9.033410137067946,49.93151480812449,48.433654481643245
2023-01-05 17:00:00,827.3083416079753,31.025970917316396,54.44816599601031,0.08486012083443017,70.18733544543112,39.104766085302444
2023-01-05 18:00:00,670.0633808593811,18.556174080412422,26.597014648316794,2.1668424398900266,56.69299521796846,34.72438912386357
2023-01-05 19:00:00,884.3145311689459,28.92311260517862,32.018579518994386,8.271867142453218,58.794223838826454,40.62754805866159
2023-01-05 20:00:00,823.304869209203,23.669486483196323,27.17741766788508,6.705800508269354,33.097606943747124,47.38136378717545
2023-01-05 21:00:00,267.91305299743226,24.460520193307975,62.88149657931135,8.943898536984907,46.208460462489676,12.081266380811995
2023-01-05 22:00:00,903.30309864098,32.73329681125474,26.594725452874567,0.5717965453026652,7.812143078974421,58.78007437865726
2023-01-05 23:00:00,585.4080177240857,18.457550667917552,72.79976331246513,5.969639657164429,35.73486916645925,36.63024724070267
2023-01-06 00:00:00,826.6961396476563,19.541188350835597,21.435764352427384,5.690465748936742,69.5828515362152,45.239885156301796
2023-01-06 01:00:00,906.4821699311439,37.7392537338591,37.45630515971244,0.3567441636053237,95.32160305061863,47.54418601420465
2023-01-06 02:00:00,386.2031274746775,11.686728845529167,82.34666731243351,5.135220769124835,96.30641127630203,6.499623586986232
2023-01-06 03:00:00,199.04673207490907,24.56902895240021,70.29719226855721,6.095203113099243,55.57228691248917,10.94396628975915
2023-01-06 04:00:00,305.1416462877475,37.384024012235855,25.10778330479814,1.9129317420210723,60.66222518095821,19.96564051511065
2023-01-06 05:00:00,484.3970097636307,28.31089023454471,77.47882731396258,2.7332958312466293,18.57211855009675,24.316212836902263
2023-01-06 06:00:00,836.2132893302438,26.392212226363963,54.51245850781434,6.40347346297737,69.53081080935307,48.57600810894884
2023-01-06 07:00:00,874.6575249307091,17.492325376880657,79.27481190181805,4.683009475999583,7.065879267438624,34.80627562926429
2023-01-06 08:00:00,106.25691747807163,20.29826467193345,62.05178421152754,8.580136575683268,28.468568579944453,-2.4525786556522187
2023-01-06 09:00:00,559.6725723198092,35.561452474140786,67.72831224230012,3.4238176600918835,66.83633472854422,25.63304061715973
2023-01-06 10:00:00,475.6699028339011,26.776543953053743,89.54510922769957,2.6665965838820114,31.03101315434893,23.536348666013886
2023-01-06 11:00:00,299.8970294236572,25.442265812703397,36.263488214681274,9.848659403448428,4.984687411445432,18.639165294926528
2023-01-06 12:00:00,207.87883060031453,12.987391406200867,63.676190233297184,9.111357701300834,83.18704093509638,0.02604952568034946
2023-01-06 13:00:00,403.8536542632652,10.480844693653694,52.222497304017885,0.2899274499897986,31.033000713456303,20.214210038236004
2023-01-06 14:00:00,948.6187335212672,38.91055566061147,22.7616367045884,7.707286153065659,6.310522485867843,46.41924528588987
2023-01-06 15:00:00,390.8826388186797,21.309585018605247,21.012944905200552,1.1033477382520296,7.478816450286518,17.311302366472365
2023-01-06 16:00:00,566.9115595690295,28.09639186298513,28.346000447250105,0.2748519482937095,25.175879878875364,30.035709525385343
2023-01-06 17:00:00,732.7170630056601,12.39145219561855,65.43642183769836,2.7369551596634887,17.801594722152625,29.31046552333455
2023-01-06 18:00:00,427.26664214136457,30.493428571691396,59.70141615393745,2.693458790611043,77.43001177801509,24.257900474176587
2023-01-06 19:00:00,974.6038744488646,37.97700126117883,58.74006928146092,8.193187623469647,32.168404666703445,50.83045198703082
2023-01-06 20:00:00,966.2025654479002,27.26995758992259,22.229973376978208,7.106672459428351,80.46957850398326,58.404203147766935
2023-01-06 21:00:00,326.60406624282774,13.783459671262317,52.85120974520049,9.816094273320143,17.38459978231528,11.727350735789416
2023-01-06 22:00:00,547.5236553031468,27.451645824204302,84.723597248977,7.115129003118184,49.28791795440838,22.44162664065271
2023-01-06 23:00:00,370.7904788350927,32.99041639313957,47.83143085174527,4.182555532560479,68.80371335531288,24.821175136782557
2023-01-07 00:00:00,356.35644493972086,22.19249609722056,63.74457288519194,6.989276609452169,65.19908538658548,13.773814624087663
2023-01-07 01:00:00,133.1982526190795,36.39513243824403,74.58730729362006,9.994590671864021,60.112940993026875,12.248246274324767
2023-01-07 02:00:00,648.6079005819072,29.460488600720936,74.87476953993213,7.101418825625281,92.48216019311698,31.334442702025186
2023-01-07 03:00:00,552.4111209059754,36.977467548676074,56.349605767669,7.616813559803183,22.852514770674436,16.779265655436646
2023-01-07 04:00:00,146.33087612499043,28.705159337420117,80.05663617816354,9.383650151902593,49.37192044621054,9.48314321014517
2023-01-07 05:00:00,350.7818178129503,13.938639160144728,47.39646653546229,1.1365126131168335,88.39925500724087,18.325995403928616
2023-01-07 06:00:00,917.4392973699884,19.290751333155676,82.20852503493589,7.047842934477268,7.789376559515704,45.75774598427551
2023-01-07 07:00:00,315.6057016002752,16.053848447573706,36.81590164768817,8.50805957967449,5.588826825307525,5.2173931965435205
2023-01-07 08:00:00,230.40538488210078,37.26479493150587,39.61514848933997,9.54378600220893,23.33022875582914,10.752969699889949
2023-01-07 09:00:00,540.5074842498068,32.81200201862448,23.718443693930077,2.109692897116994,63.30212195380185,26.9008789951065
2023-01-07 10:00:00,987.0854086995406,30.291951067300182,75.6907285579598,5.039290077242442,25.98796264498069,42.8662571980774
2023-01-07 11:00:00,317.84974436035037,19.02898958894865,49.19386653628939,6.805548476444818,19.023988380879896,22.76775395020816
2023-01-07 12:00:00,704.9219926652906,15.521343161506405,36.03816297379793,2.4746772950133744,45.88023153582921,33.64637428360061
2023-01-07 13:00:00,785.4576537958458,32.69353263966735,36.22531943316058,6.00472863250274,61.35980687694115,40.478819992099886
2023-01-07 14:00:00,313.8737895931597,24.22473837637239,83.09799588604632,2.5757878249799937,24.85577070167404,14.362974312624246
2023-01-07 15:00:00,755.3947137506736,16.773686564518876,78.37416203227258,3.3345702053164725,30.069118672374206,35.36545425294379
2023-01-07 16:00:00,431.0048194473279,28.498659344958252,58.74716197500283,4.415186965108651,61.35593048115139,3.252915132850159
2023-01-07 17:00:00,669.0752475342215,11.21001556415356,63.127756029100475,5.29190098746567,94.57384219894527,23.995130307532733
2023-01-07 18:00:00,670.1767396848053,19.785107623847605,53.20278993852037,4.493658716251506,67.47417274380882,23.507470235512624
